0.102718861845129+0i,0.0964866259833802-2.35705893402506e-07i,0.0645428165851624+6.41608506982019e-07i,0.0325915157824721-1.04576119262486e-06i,0.018254821632155-1.30812607241443e-06i,0.00775925203971368+9.35031630126697e-07i,0.00119202905225122+7.65886508929446e-07i,-0.00106107360881883-1.50159894321243e-06i,-0.00205258287028426-1.21725964144751e-06i,-0.00222268926283127-4.69668919334244e-07i,-0.00103238516832713-1.62166753604973e-06i,-0.000133825114471615-1.66680837344832e-06i,-3.30268485390834e-05-4.33078283494982e-07i,0.0698328149753591+2.644911671769e-06i,-0.0646690214547165-6.0427281984191e-06i,0.0434044611628227+6.62084826871634e-06i,-0.0195997684075792-3.47856672650245e-06i,0.0102323054345326+9.05154414003436e-07i,-0.00449581017431285-1.1272114572254e-06i,0.000559445527152533+2.8257798407836e-07i,0.000911808006780829+1.62419789089995e-06i,-0.00118693422250016-1.56197664853289e-06i,0.00124552823369083+9.01852753887058e-07i,-0.00063295438276965-1.31234539223702e-06i,4.10088637635726e-06+1.10302519156217e-06i,4.57555363447329e-05-2.62438067488723e-07i,0.0829774622479563-0.0106273865746077i,-0.00844735393302108-0.0776846441332741i,-0.0515011914977594+0.00416908251924663i,0.00269177165086755+0.0242199922440427i,0.013133262233768-0.00228366930476452i,-0.000797365409476353-0.00574098597583781i,-0.000734956138312056+2.68993234189558e-05i,6.35487641241841e-05-0.000988925170559261i,-0.00149064188235708+0.000191726722847936i,0.00028143303390966+0.00162563484548082i,0.000781530527496002-4.43546219389197e-05i,-1.8306136243209e-05-3.3379491756329e-05i,1.93013077203966e-05+5.71650176907879e-05i,0.0829727593633922+0.0106335158035094i,-0.00845109582348353+0.0776782940694783i,-0.0514957880452723-0.00417250159043215i,0.0026984658759775-0.0242171064182247i,0.0131323333356929+0.002291725276249i,-0.000803093555248878+0.00574072735987359i,-0.000735031614595964-3.28004831580325e-05i,6.97697238349516e-05+0.000988762626867477i,-0.00149091318439613-0.000187915007691911i,0.00027880462559339-0.00162644236345649i,0.000782527028867173+4.06409230691885e-05i,-1.56076661021526e-05+3.42069619896741e-05i,1.89602636503926e-05-5.65448685607838e-05i
0.0964866259833802+2.35705893402506e-07i,0.0910055452960763+0i,0.0611335888305462+7.30245056119603e-07i,0.0309202586835687-9.23517311677496e-07i,0.0172261150680885-1.24737615314209e-06i,0.00734601614525945+8.048227654801e-07i,0.00115431632328201+6.51516748885089e-07i,-0.00101670667021013-1.43199358561361e-06i,-0.00194688645648806-1.12832588508969e-06i,-0.00209794800430038-4.12633613639597e-07i,-0.000986979579103732-1.5019508831223e-06i,-0.000131019622060011-1.55629633097709e-06i,-2.57738347942984e-05-4.03317743918379e-07i,0.064668912718743+2.10623500441592e-06i,-0.059517348321884-5.34285120231359e-06i,0.0396607123226164+5.93411594408758e-06i,-0.017773472980608-2.9746931398277e-06i,0.00934702351401258+5.9635010594755e-07i,-0.00409091019697008-9.13664594526427e-07i,0.000475306358194759+1.99442993350448e-07i,0.0008282019147154+1.54557100438199e-06i,-0.00107483598413265-1.46281363183937e-06i,0.00113881561789053+8.44734253411816e-07i,-0.000567291230674981-1.24461383997436e-06i,-4.07204880930281e-06+1.05765606456282e-06i,3.84063192629368e-05-2.61034807494785e-07i,0.0776842604490771-0.00844671240668355i,-0.00616946883618559-0.0727235023514596i,-0.0482282265299788+0.00252381143495442i,0.00169279501104745+0.0227014084097432i,0.0123125048961855-0.001723985462643i,-0.000557912589815611-0.00537936747205025i,-0.000691316159514374-3.07471609494266e-05i,8.42077104771441e-05-0.00092462544738811i,-0.00139754416500186+0.000125935422047253i,0.000213253242693342+0.00152316317050215i,0.000732240324420806-9.81919490550583e-06i,-7.3358784118326e-06-3.2237197929043e-05i,1.76791223860302e-05+5.47903536093215e-05i,0.0776789202183196+0.00845211686009782i,-0.00617263883943517+0.0727166743937724i,-0.0482225002634873-0.00252669941740396i,0.00169886764272805-0.0226982110883076i,0.0123113247741053+0.00173138774437693i,-0.00056308748227108+0.00537899310168593i,-0.000691357804312906+2.54046327014092e-05i,8.99479136333285e-05+0.000924452900723848i,-0.0013977820832954-0.000122411221727462i,0.000210819175755054-0.00152391515156046i,0.000733147620456933+6.33032273667434e-06i,-4.79637176813244e-06+3.29865133866018e-05i,1.73601028749691e-05-5.42149455262337e-05i
0.0645428165851624-6.41608506982019e-07i,0.0611335888305462-7.30245056119603e-07i,0.0413256140219571+0i,0.0209747360477106-9.48175060804019e-07i,0.0116098440954659-1.02270972909927e-06i,0.00496265494080943+5.57800775118186e-07i,0.000806526093051793+5.49967490759395e-07i,-0.000694490269986126-8.75160223424459e-07i,-0.00132077807214296-6.61378077190556e-07i,-0.0014114608100724-1.51463730442491e-07i,-0.000674542020504116-9.08638523550097e-07i,-9.38257489408004e-05-1.00059151219409e-06i,-1.34300233084458e-05-2.61621081581718e-07i,0.0434044731577512+1.71586884898773e-06i,-0.0396607786026495-3.92839564529265e-06i,0.0262574472473966+4.18564069110161e-06i,-0.0117870625982216-2.08154170939399e-06i,0.00628318549340036+4.94453124313814e-07i,-0.00272331685498251-7.64809514371103e-07i,0.000302773133477667+2.84340641991671e-07i,0.000534624667608219+9.4513083991915e-07i,-0.000714308130905412-9.31341331436162e-07i,0.000763485282237968+5.29511717944926e-07i,-0.000369607003028469-8.15476924979797e-07i,-3.45489445895837e-06+7.25678082074e-07i,1.97473841565776e-05-1.95989388309181e-07i,0.0515004438110249-0.00416832206005894i,-0.00252347346927752-0.0482277767126323i,-0.0319377030328632+0.000489416569494132i,0.000407607616189447+0.0149746021781195i,0.00811405306585953-0.000763286122508224i,-0.000202453062937512-0.00355321081705624i,-0.000449132532472596-6.53585116793003e-05i,7.36309148556383e-05-0.000616455156281176i,-0.00092078374936716+3.69106461502467e-05i,9.53330946073328e-05+0.00100621517279764i,0.000483865472300395+1.94263210661132e-05i,3.26308096224992e-06-1.86088926526955e-05i,1.28391089892601e-05+3.59901720297316e-05i,0.0514972515499405+0.00417353778829981i,-0.0025270685843044+0.0482234717772557i,-0.031933902361933-0.000492728519362274i,0.000412797277583376-0.014972485744298i,0.00811336004046748+0.000769020998619098i,-0.000206398892136607+0.00355300138062692i,-0.000449184509551435+6.14533726694658e-05i,7.7572481070767e-05+0.000616269697266498i,-0.000920908658711976-3.45920876825819e-05i,9.37031001790018e-05-0.00100670834858572i,0.000484436491921074-2.17719763282185e-05i,4.9231986621658e-06+1.90984496639394e-05i,1.26088093812434e-05-3.56362752503215e-05i
0.0325915157824721+1.04576119262486e-06i,0.0309202586835687+9.23517311677496e-07i,0.0209747360477106+9.48175060804019e-07i,0.0108149487585939+0i,0.0060176435999976-1.75328563744201e-07i,0.00255865317440597+6.22707702877355e-07i,0.000431813725936019+5.4295694597146e-07i,-0.00034045564294405-3.57161603441259e-07i,-0.000684131614041048-3.16874191371919e-07i,-0.000728790820874321-5.39363006456195e-08i,-0.000346893499796205-4.70559014862542e-07i,-5.48052671946899e-05-5.36810140825781e-07i,-1.04663746427929e-05-1.41236196681756e-07i,0.0195999468803802+3.48926092849957e-06i,-0.0177736462159134-4.58936747544378e-06i,0.0117871439267324+3.99984724988178e-06i,-0.00520962097838877-2.12208766531635e-06i,0.00275228797784171+9.57921125266953e-07i,-0.00118936641467568-8.79284312643878e-07i,0.000127013877683272+4.52456298513155e-07i,0.000245371500241869+3.54043026464799e-07i,-0.000313874489614473-4.54205951225551e-07i,0.000331522531363052+2.6804434575636e-07i,-0.00016185823452358-4.08146994854216e-07i,-4.30031947800299e-06+3.74918710880743e-07i,1.07911341437638e-05-1.07728606276476e-07i,0.0242194419351516-0.0026910321474795i,-0.00169228836977506-0.0227010410726119i,-0.0149745730677412+0.000407413596007243i,0.000315122319083461+0.00694552370530392i,0.00375351453153619-0.000503589219085025i,-0.000139548922248779-0.00165419553874202i,-0.000199376776663781-3.61199629089102e-05i,4.37778053835789e-05-0.000294366609420339i,-0.000425665393837862+2.68132709927478e-05i,6.27445626641343e-05+0.000468604121732795i,0.000225468495808573+9.66355201194774e-06i,1.34017134013334e-06-5.1393728045013e-06i,7.49098636381002e-06+2.21355837359489e-05i,0.0242184170354807+0.00269928318421173i,-0.00169933333826394+0.0226992064104571i,-0.0149727075060127-0.000412949011646309i,0.000319985219511337-0.00694452275761338i,0.00375331658911964+0.000507894574840746i,-0.000142410113261915+0.00165417607800393i,-0.000199438943471582+3.36435265734626e-05i,4.59139255244336e-05+0.000294237553225598i,-0.000425721251570525-2.56735971955728e-05i,6.19134801087007e-05-0.000468873204712456i,0.000225801608100667-1.09063240429597e-05i,2.20142519841502e-06+5.45406430560394e-06i,7.33523550328404e-06-2.19616488522491e-05i
0.018254821632155+1.30812607241443e-06i,0.0172261150680885+1.24737615314209e-06i,0.0116098440954659+1.02270972909927e-06i,0.0060176435999976+1.75328563744201e-07i,0.00338921619746522+0i,0.00143107468507211+4.45344557982803e-07i,0.000236662814779589+3.52235107672731e-07i,-0.000181222085268597-2.05510528092976e-07i,-0.000381717820351691-1.94751170445392e-07i,-0.000410259917227066-5.74726801632034e-08i,-0.000190586295737403-2.98470978148354e-07i,-3.08401841196218e-05-3.20430860410749e-07i,-8.69239837535815e-06-8.19779376957279e-08i,0.0102326802176069+3.38046704433387e-06i,-0.00934736419242675-3.91941541748051e-06i,0.00628338762172622+3.10404729029161e-06i,-0.00275238120037777-1.61538986423955e-06i,0.00141269583123115+8.1475576066863e-07i,-0.000618730367876868-6.49195527707141e-07i,7.12001186600267e-05+3.073166989984e-07i,0.00013747713437326+1.89996451342713e-07i,-0.00016480770659526-2.6774393215473e-07i,0.00016960332760446+1.70977994492234e-07i,-8.76108841056317e-05-2.34136304404354e-07i,-2.40403494758146e-06+2.02503583342301e-07i,8.52340548582806e-06-5.54004692926364e-08i,0.0131329110518812-0.00228349180120235i,-0.00172393270096034-0.0123122516329784i,-0.00811403668442029+0.000763346182648426i,0.000503699593772729+0.003753526673366i,0.00202715533805334-0.000475654154397634i,-0.000158658416446365-0.000894762341171511i,-0.00010655014483748-2.95597087708091e-06i,1.94190434411213e-05-0.000160202220426891i,-0.000229850097542776+3.66998680645077e-05i,5.87275381395614e-05+0.000253492526996969i,0.000121971756214517-5.21392841845206e-06i,-2.66441639068259e-06-2.29927289866744e-06i,4.25585970659198e-06+1.38381810968429e-05i,0.0131333233099798+0.00229166079516522i,-0.00173115322033556+0.0123121245117117i,-0.00811357767056184-0.000768762298653619i,0.000507677955797925-0.00375334398460167i,0.00202729221733773+0.000478782935902921i,-0.000160602609344735+0.00089485981087488i,-0.000106607165952231+1.44194661685676e-06i,2.06252585579275e-05+0.00016014468155297i,-0.000229912511052102-3.61100264290624e-05i,5.8309122763932e-05-0.000253678157693693i,0.000122196485051358+4.52672183866594e-06i,-2.17149582888317e-06+2.50712237331382e-06i,4.15843447312699e-06-1.37348396127525e-05i
0.00775925203971368-9.35031630126697e-07i,0.00734601614525945-8.048227654801e-07i,0.00496265494080943-5.57800775118186e-07i,0.00255865317440597-6.22707702877355e-07i,0.00143107468507211-4.45344557982803e-07i,0.000607458281212881+0i,0.000100743914555028+7.45898150907641e-08i,-7.95825319297473e-05-9.97317797406107e-08i,-0.000161957423608532-3.90794839222464e-08i,-0.00017357411231995+1.82550462252905e-08i,-8.17010753671261e-05-1.07372847802515e-07i,-1.27612081431764e-05-1.2233746802719e-07i,-2.92685199933566e-06-2.82842506877724e-08i,0.00449634217317326+1.25588998884731e-06i,-0.00409140172145072-1.510194583526e-06i,0.00272363554516161+1.03624994632703e-06i,-0.00118955073713518-4.21436791855483e-07i,0.000618823431131752+1.93492179938747e-07i,-0.000270107590575283-2.01438999442724e-07i,2.86858356753457e-05+7.20338626639406e-08i,5.86571441649055e-05+9.85360820370568e-08i,-7.12788936313361e-05-1.05825355741105e-07i,7.47159139729934e-05+7.18538831839164e-08i,-3.74565334666312e-05-9.78261880368111e-08i,-1.44088616000204e-06+8.12597340813784e-08i,3.21973536536275e-06-2.32113832016217e-08i,0.00574049313626761-0.000797711859848557i,-0.000558273319978504-0.00537895128810908i,-0.00355302177184391+0.000202719268410643i,0.000139721277172924+0.0016540925658799i,0.00089468783502817-0.000158737392679972i,-4.92871244862435e-05-0.000393427567969765i,-4.82167329999814e-05-5.26074903269261e-06i,9.50459670204328e-06-6.94148429575563e-05i,-0.000101485777065067+1.06742703845484e-05i,1.96706742514492e-05+0.000111432957148647i,5.36037658283862e-05+2.36444106587409e-07i,-3.44539729053457e-07-1.50442027285751e-06i,1.66195593367048e-06+5.59058667917202e-06i,0.00574192104105803+0.000802364287232004i,-0.000562359168286245+0.00538002087430328i,-0.00355349505616942-0.000205901159627135i,0.000142104073705526-0.00165442307193346i,0.000895024590846628+0.000160460365102034i,-5.02014686936688e-05+0.000393571202767811i,-4.82505615041197e-05+4.62035394836945e-06i,9.99113847737623e-06+6.93921197707661e-05i,-0.000101543031455158-1.04891271664469e-05i,1.95515971430187e-05-0.000111548637021096i,5.37043697461754e-05-4.96953313884506e-07i,-1.52774502165124e-07+1.58781621373612e-06i,1.61943413687143e-06-5.55229136472249e-06i
0.00119202905225122-7.65886508929446e-07i,0.00115431632328201-6.51516748885089e-07i,0.000806526093051793-5.49967490759395e-07i,0.000431813725936019-5.4295694597146e-07i,0.000236662814779589-3.52235107672731e-07i,0.000100743914555028-7.45898150907641e-08i,1.99329034807501e-05+0i,-1.28800481877234e-05-1.155340538399e-08i,-2.75143761682948e-05+3.48212746073953e-08i,-2.83386132006376e-05+4.28130047670989e-08i,-1.41814317808281e-05+2.04143436968942e-09i,-2.93924609231937e-06-7.14999359142558e-09i,-3.34991890941704e-07+7.76966837014422e-10i,0.000559997428847748+8.29944435011477e-07i,-0.000475819279905053-8.85609466067588e-07i,0.000303111379049874+4.47505014642795e-07i,-0.000127219655797682-8.28540652088309e-08i,7.13246895698537e-05+5.03028273601674e-08i,-2.87279286486986e-05-7.88602170393713e-08i,1.40147579877725e-06+2.21520817862367e-08i,5.81870895101944e-06+1.07274083606165e-08i,-7.5941933643278e-06-5.98879536112142e-09i,8.25373096171287e-06+1.15568836775479e-08i,-3.34248011937226e-06-1.34472731133423e-08i,-4.66239610430949e-07+8.15346862256561e-09i,3.38689822110222e-08-4.32427764463972e-09i,0.00073463667253495-2.75132171697801e-05i,3.01793545264646e-05-0.000691044019557552i,-0.000448999154006284-6.49927548430105e-05i,-3.59221552952696e-05+0.0001992975748942i,0.00010648703070694+2.84023295069206e-06i,5.21735778104629e-06-4.81954088928224e-05i,-4.65822740623683e-06-4.96449000733725e-06i,3.39234107932212e-06-9.46148672591157e-06i,-1.20448486509556e-05-2.04476642884638e-06i,-2.59369885509632e-07+1.36693527120157e-05i,6.59821196115517e-06+2.32357256059866e-06i,6.52737464073374e-07+2.67103174055842e-07i,3.99887075554443e-07+1.04328679102324e-06i,0.000735857823974549+3.18079890169043e-05i,2.63023163274395e-05+0.000692061668299262i,-0.000449542682426974+6.20113142124019e-05i,-3.3956905525913e-05-0.000199646569237237i,0.000106768149534702-1.63552897775496e-06i,4.68981299125668e-06+4.83057294575186e-05i,-4.67662725771595e-06+4.72495841545991e-06i,3.46807052630331e-06+9.44837791984839e-06i,-1.20704233833881e-05+1.97671655562168e-06i,-1.95238067686468e-07-1.37135658785224e-05i,6.62026961555805e-06-2.3289497766565e-06i,6.62036856771419e-07-2.48873176088388e-07i,3.85735214693159e-07-1.04641852461942e-06i
-0.00106107360881883+1.50159894321243e-06i,-0.00101670667021013+1.43199358561361e-06i,-0.000694490269986126+8.75160223424459e-07i,-0.00034045564294405+3.57161603441259e-07i,-0.000181222085268597+2.05510528092976e-07i,-7.95825319297473e-05+9.97317797406107e-08i,-1.28800481877234e-05+1.155340538399e-08i,1.32453552399198e-05+0i,2.11486573897816e-05-7.40348710800974e-09i,2.22153878674143e-05-2.26096581802118e-08i,1.13499746690338e-05-1.85297123331175e-10i,1.18072798637539e-06+1.52480089681102e-08i,-3.51351211297327e-07+4.61661854184782e-09i,-0.000911385060292666+1.22616291763129e-06i,0.00082780631985145-1.14639962947322e-06i,-0.000534358175850224+6.84377018323483e-07i,0.000245202272779866-2.35347841013947e-07i,-0.000137370995881835+1.31762822090246e-07i,5.86140859776214e-05-7.64678977249897e-08i,-5.80818589181527e-06+1.35115087352458e-08i,-9.80656234598309e-06-5.1740459225867e-09i,1.50481618778464e-05+6.73252059412847e-09i,-1.69103423644313e-05+5.51179418150299e-09i,7.45267364362449e-06+6.42520987114434e-09i,9.0980626510228e-09-1.65646582875146e-08i,4.39532525932423e-08+5.91843064347414e-09i,-0.000988771984562748-6.42322018824807e-05i,-8.4840457550829e-05+0.000924496287427125i,0.000616364139644199+7.40437757895299e-05i,4.40135447057758e-05-0.000294302180006544i,-0.000160160960847787-1.95651262043156e-05i,-9.56639742130806e-06+6.94004425631409e-05i,9.45723352326621e-06+3.40664999688125e-06i,-1.67185777709354e-06+1.15238525278716e-05i,1.81956664160109e-05+2.79237138571373e-06i,2.35737195790133e-06-1.96408678540753e-05i,-9.43829338262757e-06-1.83570673230405e-06i,-5.52382555868375e-07+6.12724414803168e-07i,-1.44609175759765e-07-2.31089291620522e-07i,-0.000988933541503568+6.87814907757932e-05i,-8.90622467779038e-05-0.000924621875409632i,0.000616418798704265-7.70144637140713e-05i,4.55838548339624e-05+0.00029433659347251i,-0.000160194599767318+2.04087052310846e-05i,-9.90351355559577e-06-6.94109743157287e-05i,9.45755077931688e-06-3.45104031510821e-06i,-1.76206915489134e-06-1.15207290754728e-05i,1.82026804245611e-05-2.92613489468631e-06i,2.47714512909714e-06+1.96542452166822e-05i,-9.44375673727721e-06+1.91429637490471e-06i,-5.87929497412173e-07-6.14325344569946e-07i,-1.42743455781605e-07+2.2303515285765e-07i
-0.00205258287028426+1.21725964144751e-06i,-0.00194688645648806+1.12832588508969e-06i,-0.00132077807214296+6.61378077190556e-07i,-0.000684131614041048+3.16874191371919e-07i,-0.000381717820351691+1.94751170445392e-07i,-0.000161957423608532+3.90794839222464e-08i,-2.75143761682948e-05-3.48212746073953e-08i,2.11486573897816e-05+7.40348710800974e-09i,4.3340008774036e-05+0i,4.61843891583203e-05-2.19554868475852e-08i,2.18966776849302e-05+2.00479299102005e-08i,3.57176374958612e-06+3.56378387480105e-08i,7.56830474147359e-07+8.83037275129339e-09i,-0.00118657898995534+4.16055750509972e-07i,0.00107450061407824-3.42639188037031e-07i,-0.000714075811598563+1.56860165089125e-07i,0.000313726206500293+1.44286576248927e-08i,-0.000164710851100211-2.35373328927319e-08i,7.12308023219826e-05+3.15679936873273e-08i,-7.57284379862921e-06-3.48946073464909e-08i,-1.50579486532335e-05-4.69799786466208e-09i,1.88528174357388e-05+2.13361234665573e-08i,-1.97797324404481e-05-8.75080737523234e-09i,9.74884014203521e-06+1.95445931700758e-08i,3.14433964690539e-07-2.61358552605787e-08i,-7.27807565667905e-07+9.31445569669482e-09i,-0.00149048116785069+0.000191113967028509i,0.000125374761698257+0.00139741965979161i,0.000920719155850696-3.6551685707185e-05i,-2.66115349859289e-05-0.000425608280448968i,-0.00022980617038276+3.65683139507892e-05i,1.06130831961954e-05+0.000101478329707647i,1.20469613487075e-05+2.06630087513891e-06i,-2.77982956759918e-06+1.82018515259375e-05i,2.60565494827918e-05-2.15073567612134e-06i,-4.54433048065154e-06-2.87492329069256e-05i,-1.38361151907735e-05-4.45028663408568e-07i,-2.93099826102608e-08+2.47825461069502e-07i,-4.89227914299375e-07-1.47880967907842e-06i,-0.00149121538868872-0.00018880727377719i,0.000123202134800768-0.00139805023910453i,0.00092107690905828+3.50858151651205e-05i,-2.59600859350619e-05+0.000425839673150736i,-0.000229985011383095-3.63088924838126e-05i,1.05813813910459e-05-0.000101553826242242i,1.20645331386181e-05-1.94470118129683e-06i,-2.945415907167e-06-1.81955179746227e-05i,2.60797333447191e-05+2.0158328491575e-06i,-4.42756885734205e-06+2.87896151188141e-05i,-1.38667143968588e-05+5.55105911033516e-07i,-9.06339319817944e-08-2.71909069822175e-07i,-4.76415572612164e-07+1.46638010178165e-06i
-0.00222268926283127+4.69668919334244e-07i,-0.00209794800430038+4.12633613639597e-07i,-0.0014114608100724+1.51463730442491e-07i,-0.000728790820874321+5.39363006456195e-08i,-0.000410259917227066+5.74726801632034e-08i,-0.00017357411231995-1.82550462252905e-08i,-2.83386132006376e-05-4.28130047670988e-08i,2.22153878674143e-05+2.26096581802118e-08i,4.61843891583203e-05+2.19554868475852e-08i,4.97756240638072e-05+0i,2.31147443535389e-05+3.62000227911593e-08i,3.61565292838391e-06+4.24879679491783e-08i,1.0093915852159e-06+9.82836979817024e-09i,-0.00124515838836658-3.4413827269574e-07i,0.00113847659406894+3.46151646113153e-07i,-0.000763261221823137-3.02848540373622e-07i,0.00033138677375955+2.50572190320271e-07i,-0.000169511562662135-1.5743610370266e-07i,7.46688286562275e-05+8.23504894900971e-08i,-8.23259621471106e-06-3.73917097259235e-08i,-1.69211314848809e-05-1.72777208497365e-08i,1.97813694221944e-05+4.07447512665772e-08i,-2.04618317152937e-05-2.79083177523369e-08i,1.05943873563678e-05+2.93740279051005e-08i,4.272217623861e-07-2.83290815330353e-08i,-1.09836579140326e-06+9.49589741465332e-09i,-0.00162557019163039+0.000280877057069775i,0.000212740448637236+0.00152311802361804i,0.00100620173161077-9.50100800295356e-05i,-6.2571767380398e-05-0.000468574508042061i,-0.000253467156748816+5.86148087545661e-05i,1.96144761050354e-05+0.000111434703768787i,1.36747131499542e-05+2.81327236598645e-07i,-2.34318217866734e-06+1.96475234368975e-05i,2.87515591859117e-05-4.54800801576289e-06i,-7.22985628597822e-06-3.15620241121884e-05i,-1.5181173789617e-05+6.74140359296046e-07i,3.37811582173682e-07+4.31677181627721e-07i,-4.68117985091695e-07-1.68826574640785e-06i,-0.00162655273841943-0.000279681180696807i,0.000211612522759778-0.00152401201031889i,0.00100675527688988+9.41976188830803e-05i,-6.2185751279768e-05+0.000468924207386916i,-0.000253709301102768-5.84949182649379e-05i,1.96441927041671e-05-0.000111537905584427i,1.36986601174537e-05-1.59929730788889e-07i,-2.49851800563597e-06-1.96469977695998e-05i,2.87854846052617e-05+4.42333490973208e-06i,-7.12962593072001e-06+3.16134325992493e-05i,-1.52202954869051e-05-5.6760843755327e-07i,2.68491587717835e-07-4.59795517455379e-07i,-4.54906865865259e-07+1.67237065353671e-06i
