0.224393521670867+0i,0.0733892076632382+2.12623631273656e-13i,0.0169542227482992-1.16612368995362e-11i,0.00350498793565621-3.14145778469012e-12i,0.000170651894502513-2.24974718948153e-12i,-0.000321191326446289-5.59279087504393e-12i,0.000215213450151836+2.4427902179981e-13i,0.000106255633164981+1.36336709479571e-12i,1.72365841995671e-05-9.8333596659668e-13i,2.40188250998283e-05+4.66550930026866e-13i,-5.28646930424213e-05+9.58301653829022e-13i,-2.76346617058682e-05-4.59157378492034e-13i,-1.34222759190391e-06-5.44926083352906e-14i,0.0897231388057483+1.66860783353715e-10i,-0.0288782178167207-2.73513879199981e-10i,0.00710281637029006+7.50741711304307e-11i,-0.000870716367125127-1.41816825306024e-11i,-0.000118587872634052-6.02017252266913e-12i,0.00016978481436487+1.21685566906827e-11i,7.92692790993231e-05-5.32818220794923e-12i,-9.6578415218216e-05-1.15645274850457e-12i,3.97003997477629e-05+1.02884060938003e-12i,-1.47007396313762e-05-2.89322427952799e-12i,-2.17499833451562e-05+2.08535623570613e-12i,1.91335167593456e-05+7.49854154282086e-13i,-7.2973106114955e-06-2.04231737415565e-13i,0.126898933679853-0.0622668964209527i,-0.0191773735492183-0.042117005177895i,-0.00968478543424618+0.00413660141197668i,0.00113676631636233+0.0015081842436871i,-6.41275369098877e-05-0.000121142068654598i,1.68103586495831e-05+0.000229680656711214i,-0.000122915250211778+8.84889765001763e-05i,5.24702919604802e-06+0.000115849162323902i,3.82598326563017e-05+1.12359586108085e-05i,2.57135670456109e-06-1.85994048847724e-05i,3.1168980621423e-05-1.88151724397374e-05i,-3.57097715137325e-06-2.49820838826432e-05i,-6.55095972249317e-06-3.19860965846714e-06i,0.126898933703149+0.0622668963792447i,-0.0191773737210081+0.0421170049989364i,-0.00968478533674948-0.00413660147328217i,0.00113676632356358-0.00150818420261169i,-6.41275386504913e-05+0.000121142076000036i,1.68103670323843e-05-0.000229680646316719i,-0.000122915258598228-8.84889727195338e-05i,5.24702725612227e-06-0.000115849165298956i,3.82598326983588e-05-1.12359596868298e-05i,2.571355015741e-06+1.85994024446263e-05i,3.11689812555608e-05+1.88151716408522e-05i,-3.57097577038947e-06+2.49820832007685e-05i,-6.55096103384334e-06+3.19860901479519e-06i
0.0733892076632382-2.12623631273656e-13i,0.0242432016840567+0i,0.00561228639105951-1.39836578819173e-12i,0.00115713299316652-6.23553772891006e-13i,5.72735899134944e-05-6.90435014660083e-13i,-0.000114251874584572-1.957260604511e-12i,6.61291215212688e-05-1.6060502414982e-13i,3.49511590943905e-05+4.23453748189649e-13i,5.88203052468849e-06-3.81972106325273e-13i,9.03461280719392e-06+1.9013336517843e-13i,-1.65424452793817e-05+3.98323996236027e-13i,-9.15383876893088e-06-1.35797818644668e-13i,-5.33110191687693e-07-1.11373256639253e-14i,0.0288782177353567+3.52779742303663e-10i,-0.00909816366292172-1.77293004019996e-10i,0.00222747046254614+4.5137000825192e-11i,-0.000261916431022028-1.06793872202782e-11i,-4.22417057077761e-05-1.1778726708032e-12i,4.75295928235924e-05+3.80655116106612e-12i,2.91185481160909e-05-1.57370237046606e-12i,-3.19125551125794e-05-3.9194621652213e-13i,1.30529761066146e-05+2.00630373560548e-13i,-3.803373489154e-06-8.61761186093732e-13i,-7.62697654647869e-06+6.77039238980336e-13i,6.21789409956721e-06+2.84543090307841e-13i,-2.36595271182852e-06-3.62974001438134e-14i,0.0421170049513093-0.0191773737576827i,-0.00568176885710435-0.013970504957508i,-0.00321612562162127+0.00120710578099946i,0.000337053096898806+0.000505277292495756i,-1.96823404792906e-05-3.52536359362328e-05i,-3.328245123387e-06+7.60578410560494e-05i,-4.06391014243833e-05+3.13990369641618e-05i,1.74080088862108e-06+3.78778173312429e-05i,1.2425538016931e-05+3.59164828365291e-06i,1.88425328152571e-06-6.18636875866624e-06i,1.03069911373152e-05-6.51610461240926e-06i,-1.044638624527e-06-8.19675773323417e-06i,-2.12195616493849e-06-1.05715060441505e-06i,0.0421170052848363+0.0191773736613514i,-0.00568176888388536+0.0139705050012215i,-0.00321612561281074-0.00120710579050687i,0.000337053094954044-0.00050527728597796i,-1.96823401474565e-05+3.52536375748443e-05i,-3.32824254953271e-06-7.60578379114169e-05i,-4.06391046188563e-05-3.13990360578909e-05i,1.74080053776653e-06-3.78778181727037e-05i,1.24255379290227e-05-3.59164849382185e-06i,1.88425279342208e-06+6.18636794775052e-06i,1.03069914358283e-05+6.51610444952137e-06i,-1.04463818097004e-06+8.19675746706699e-06i,-2.12195657503305e-06+1.05715035558039e-06i
0.0169542227482992+1.16612368995362e-11i,0.00561228639105951+1.39836578819173e-12i,0.00130290599291511+0i,0.000268373335041927-3.40744836241304e-14i,1.33758863151489e-05-1.50125955305724e-13i,-2.69504109612758e-05-3.51257895626983e-13i,1.48628955584056e-05-1.57830212203336e-15i,8.00209636987036e-06+1.04527852299021e-13i,1.36979743767939e-06-8.29187802380436e-14i,2.16001250552378e-06+2.19025069128797e-14i,-3.75050185615531e-06+8.31273696513407e-14i,-2.09977472447529e-06-3.22932345115232e-14i,-1.29098736593228e-07-5.35056636653293e-15i,0.00710281633660085+8.69257963178619e-11i,-0.00222747045741441-4.26290011732592e-11i,0.000543867141180195+1.08313829166093e-11i,-6.83937646958237e-05-2.51573221638402e-12i,-8.93464120072618e-06-2.71235245937668e-13i,1.0954027942008e-05+8.64480810813372e-13i,7.29257697048014e-06-3.86126904782255e-13i,-7.33851242258314e-06-9.7382921613434e-14i,2.93405047140123e-06+4.62231389726507e-14i,-8.47461911834158e-07-1.95050324642065e-13i,-1.88376128947352e-06+1.57602990938962e-13i,1.44003693776792e-06+7.05949196304429e-14i,-5.2344448110833e-07-8.28689978581652e-15i,0.0096847853613723-0.00413660146500225i,-0.00120710578159028-0.00321612561343802i,-0.000739004338568332+0.000254854397468478i,7.16221013098863e-05+0.000114765966461821i,-4.97540807481078e-06-7.42317481966672e-06i,-1.40893587167563e-06+1.76571269658629e-05i,-9.39322207977392e-06+7.11041696141071e-06i,3.85566398012372e-07+8.8954364307519e-06i,2.93642640419062e-06+7.83140796792029e-07i,4.93007488462904e-07-1.44307930006442e-06i,2.38092253799614e-06-1.46406490879991e-06i,-2.20613765411571e-07-1.92044887606054e-06i,-5.03777599848914e-07-2.33430014697024e-07i,0.00968478542189475+0.00413660146028283i,-0.00120710579095584+0.00321612561797585i,-0.000739004335153198-0.000254854400169675i,7.16221009049577e-05-0.000114765964444502i,-4.9754081027214e-06+7.42317519081304e-06i,-1.40893537194685e-06-1.76571261720578e-05i,-9.39322280201203e-06-7.11041680005317e-06i,3.85566344339695e-07-8.89543664594669e-06i,2.9364263962514e-06-7.83140829730356e-07i,4.9300740176398e-07+1.44307910122683e-06i,2.38092260027269e-06+1.4640648792599e-06i,-2.20613669621007e-07+1.92044882208179e-06i,-5.03777696452299e-07+2.33429953893504e-07i
0.00350498793565621+3.14145778469012e-12i,0.00115713299316652+6.23553772891006e-13i,0.000268373335041927+3.40744836241304e-14i,5.85683363362623e-05+0i,3.81358012276955e-06-3.01829047359539e-14i,-5.24997049851615e-06-9.33386890945009e-14i,3.07902705166044e-06-2.68990875498299e-14i,1.28678480991153e-06+2.77283979891148e-14i,9.43042391091559e-08-1.62063726147676e-14i,4.10976877735629e-07+7.99455075818557e-15i,-7.68573674144855e-07+2.92470560640408e-14i,-3.71137564581887e-07-8.72513630277455e-15i,1.27885120817409e-08-4.94909564196306e-15i,0.000870716357289442+1.0022352602008e-11i,-0.000261916429092111-7.51251126206849e-12i,6.83937645259176e-05+1.92095469115517e-12i,-5.46899041807307e-06-3.73539619918361e-13i,-2.12973973773138e-06-6.72718928001016e-14i,1.35787607949555e-06+2.52029297033831e-13i,8.58462242071256e-07-1.1362405243993e-13i,-1.1316258728825e-06-2.57583681251269e-14i,5.33404831786397e-07+7.86602982166755e-15i,-1.10247433547377e-07-5.22713319031905e-14i,-2.37271052925016e-07+4.39808335288993e-14i,2.02956581127245e-07+1.2323358729152e-14i,-9.94594878223143e-08-2.1118419848456e-15i,0.00150818422336734-0.00113676632441945i,-0.000337053093930522-0.000505277289205947i,-0.000114765965888321+7.16221004329306e-05i,2.00688168188926e-05+1.63856210281141e-05i,-1.26604270791713e-06-2.12274352096363e-06i,-2.0446780925279e-07+2.93140936091834e-06i,-1.49011162451945e-06+1.86294465086415e-06i,9.41478639006938e-08+1.57542932108832e-06i,5.4516593374148e-07+2.19404293273377e-07i,1.1543067748543e-07-2.44842553483994e-07i,3.7827132681912e-07-3.86344218134605e-07i,-6.02912398438403e-08-3.33410111005645e-07i,-9.56428959307789e-08-6.41978901675026e-08i,0.00150818422206002+0.0011367663244087i,-0.000337053097026966+0.000505277286715437i,-0.000114765964423644-7.16221014506609e-05i,2.00688168935018e-05-1.6385620334046e-05i,-1.26604278129696e-06+2.12274360469436e-06i,-2.04467665968348e-07-2.93140920307861e-06i,-1.49011171307766e-06-1.8629445994486e-06i,9.41478394425209e-08-1.57542938022843e-06i,5.45165941685258e-07-2.19404301634844e-07i,1.15430650699346e-07+2.44842517858485e-07i,3.78271329595742e-07+3.86344213627413e-07i,-6.02912119964658e-08+3.33410102885151e-07i,-9.5642916793175e-08+6.41978723161118e-08i
0.000170651894502513+2.24974718948153e-12i,5.72735899134944e-05+6.90435014660083e-13i,1.33758863151489e-05+1.50125955305724e-13i,3.81358012276955e-06+3.01829047359539e-14i,5.04030148609119e-07+0i,-2.37897245535632e-07-1.56651121797885e-14i,1.16525793637457e-07-3.68202687789023e-15i,-4.01536629770936e-08+4.30695627753824e-15i,-4.87057746268412e-08+1.53139293972151e-16i,1.83876729101355e-08+2.06499379510989e-15i,-2.89640204811825e-08+3.6780425265721e-15i,-1.10508773004881e-09-7.3340518347476e-16i,1.12831658071638e-08-1.4198276835762e-15i,-0.000118587874509819-5.76828709403241e-13i,4.22417060839693e-05-1.79503343423785e-13i,-8.93464123961794e-06+3.68851771887989e-14i,2.12973972914148e-06+8.88145823425073e-15i,-1.84547652713276e-07-1.34186525473492e-14i,-2.29789952179044e-07+2.2121599441662e-14i,-1.10802163753872e-07-8.44635604123623e-15i,5.17723156523048e-08-3.30931869773617e-15i,3.96462495167301e-09+7.27552949791484e-16i,1.79088887530153e-08-3.64539789946992e-15i,2.63140029786574e-08+3.14023304128805e-15i,-1.68308581969502e-08+6.67241715035055e-16i,-1.85706329532241e-09-6.03588524777987e-17i,-6.41275385049444e-05-0.000121142070682788i,-3.52536358063225e-05+1.96823409951485e-05i,4.9754082416256e-06+7.42317477519763e-06i,2.12274352898405e-06-1.26604274283481e-06i,-1.30872959706223e-07-2.30277651259965e-07i,-4.577062890469e-08-4.66795858616747e-08i,5.22702718139265e-08+2.14715932145706e-07i,7.18494444457787e-09+7.27559631910112e-09i,1.0092265345455e-08+2.59760876791074e-08i,1.54721858906671e-08+1.49904294081313e-09i,-1.32486903122312e-08-4.38203577868561e-08i,-5.67875154484493e-09+4.69195118536902e-10i,-2.60053016504962e-09-7.59491340883406e-09i,-6.41275407147332e-05+0.000121142071312045i,-3.52536362617746e-05-1.96823411839939e-05i,4.97540831465875e-06-7.42317491674559e-06i,2.12274354189957e-06+1.26604280732131e-06i,-1.30872972577998e-07+2.30277651540824e-07i,-4.57706152099991e-08+4.66795727617087e-08i,5.22702910976829e-08-2.14715930572564e-07i,7.18494408782044e-09-7.27560338567839e-09i,1.00922676911815e-08-2.59760882561295e-08i,1.54721835400492e-08-1.49904003634066e-09i,-1.32486948851736e-08+4.38203586689953e-08i,-5.67874832959392e-09-4.69194603254239e-10i,-2.60053127884062e-09+7.59491058222734e-09i
-0.000321191326446289+5.59279087504393e-12i,-0.000114251874584572+1.957260604511e-12i,-2.69504109612758e-05+3.51257895626983e-13i,-5.24997049851615e-06+9.33386890945009e-14i,-2.37897245535632e-07+1.56651121797885e-14i,8.54308435325373e-07+0i,-1.45784784968905e-07+1.16574454660267e-14i,-1.78182269681421e-07+1.65745042089358e-16i,-4.53379556436494e-08+3.0720363039855e-15i,-8.77766445730563e-08-1.03811110531146e-15i,4.7309009285724e-08-5.09611992630033e-15i,4.70177695009505e-08-5.10096384137449e-16i,7.90275715815665e-09-5.10776341535511e-17i,-0.000169784811320762-1.55410786433292e-11i,4.75295920258539e-05+4.8625069081201e-12i,-1.09540278059493e-05-1.12961447515958e-12i,1.35787605531431e-06+3.38714119590269e-13i,2.29789954065883e-07-3.41275812592155e-14i,-7.74122930816776e-09-3.51644385721704e-15i,-2.94286580312543e-07-3.99311074320402e-15i,1.74516269664101e-07+8.76526840539444e-16i,-5.93843619953664e-08+5.50925498721622e-15i,-1.49310327931639e-08-9.7551431218819e-16i,6.50528419466815e-08-1.66474450115051e-15i,-3.2849336628445e-08-2.9583540453809e-15i,9.08673206792296e-09-1.24006076293547e-15i,-0.000229680643372248+1.68103705710811e-05i,-3.32824141434013e-06+7.60578372788431e-05i,1.76571261930535e-05+1.40893497784167e-06i,2.04467520744606e-07-2.93140915818373e-06i,4.66795968147823e-08-4.57705962078007e-08i,3.26764231226829e-07-4.17460143271816e-07i,2.13554677144246e-07-1.81317449962252e-07i,-1.00683865989208e-08-1.85737597518979e-07i,-5.77165775363812e-08-7.6947406097132e-09i,-4.51592353110876e-08+3.53105058434101e-08i,-5.41332928707396e-08+3.29744380839578e-08i,-1.64420375409823e-10+4.12054093514938e-08i,9.68200109886433e-09+3.49687106023762e-09i,-0.000229680665262346-1.68103653798371e-05i,-3.32824318165252e-06-7.60578435865422e-05i,1.76571275087708e-05-1.40893553470095e-06i,2.04467721789966e-07+2.93140954435482e-06i,4.66795416870643e-08+4.57706103383567e-08i,3.26764242233353e-07+4.17460130894474e-07i,2.13554728875749e-07+1.81317460085811e-07i,-1.00683936584151e-08+1.85737594538759e-07i,-5.77165707096208e-08+7.69473773523202e-09i,-4.51592388777831e-08-3.53104989424304e-08i,-5.41333015016275e-08-3.29744407606388e-08i,-1.64422301999496e-10-4.12054068938925e-08i,9.68200164396832e-09-3.49686906835295e-09i
0.000215213450151836-2.4427902179981e-13i,6.61291215212688e-05+1.6060502414982e-13i,1.48628955584056e-05+1.57830212203336e-15i,3.07902705166044e-06+2.68990875498299e-14i,1.16525793637457e-07+3.68202687789023e-15i,-1.45784784968905e-07-1.16574454660267e-14i,3.03755489727126e-07+0i,1.11038062253259e-07-2.15262673127431e-15i,1.48749509971083e-08-1.94043629645596e-15i,1.97147563423342e-09+1.48454533547467e-15i,-6.7999657190625e-08+6.56051220695807e-16i,-2.72783682408737e-08-1.89186394610012e-16i,-4.08128713921729e-11+3.69682653513731e-16i,7.92692847367516e-05-7.86430240937775e-12i,-2.91185499674322e-05+2.3762603593748e-12i,7.29257741319157e-06-5.43819117602559e-13i,-8.5846232031907e-07+1.45442634462688e-13i,-1.10802157033513e-07-2.29956175262279e-14i,2.94286591929318e-07+4.45399859008825e-15i,1.53560638319462e-08-9.1902586233044e-15i,-9.95567002259103e-08-1.12141714239379e-16i,4.389200511668e-08+3.45386819125485e-15i,-3.13066490579309e-08-3.36507639673168e-15i,-1.05343973613042e-08+3.25714411346885e-15i,2.10868199496659e-08-4.07724627630605e-16i,-8.98151010385237e-09-8.85907838561392e-16i,0.000122915263010108-8.84889787356983e-05i,-3.13990376587344e-05-4.06391060903112e-05i,-9.39322312205289e-06+7.11041709433107e-06i,1.86294463945142e-06+1.49011178922293e-06i,-5.22702763407166e-08-2.14715922887561e-07i,1.81317450984587e-07+2.13554727665267e-07i,-1.19031593020841e-07+5.09883178210468e-08i,4.52844969192843e-09+1.078332504802e-07i,3.50754025741347e-08+1.45664250121127e-08i,-1.63167557243842e-08-1.62704084133212e-08i,2.99312474818639e-08-1.36632076792417e-08i,-6.00155940174379e-09-2.31046343670767e-08i,-5.93197929305542e-09-3.45797088418959e-09i,0.000122915256797448+8.84889750338516e-05i,-3.13990367381945e-05+4.06391038817299e-05i,-9.39322260056994e-06-7.11041695597366e-06i,1.86294464717908e-06-1.49011164110526e-06i,-5.2270293213903e-08+2.14715943026185e-07i,1.81317455064136e-07-2.13554712113828e-07i,-1.1903159534334e-07-5.09883039125072e-08i,4.5284397434684e-09-1.07833251697177e-07i,3.50754044004932e-08-1.45664301673795e-08i,-1.63167583991398e-08+1.62704059393302e-08i,2.99312473112225e-08+1.36632040543289e-08i,-6.00155705059309e-09+2.31046332716851e-08i,-5.93198101553773e-09+3.45797126193983e-09i
0.000106255633164981-1.36336709479571e-12i,3.49511590943905e-05-4.23453748189649e-13i,8.00209636987036e-06-1.04527852299021e-13i,1.28678480991153e-06-2.77283979891148e-14i,-4.01536629770936e-08-4.30695627753824e-15i,-1.78182269681421e-07-1.65745042089358e-16i,1.11038062253259e-07+2.15262673282984e-15i,9.55067616664337e-08+0i,2.93277493052873e-08-7.8073478929419e-16i,1.36992898281577e-08+1.32112739416853e-16i,-2.75345781664677e-08-5.61345563422876e-16i,-2.11248729820509e-08-4.26862403746979e-17i,-5.03469427856177e-09+5.13206207585726e-16i,9.65784142184013e-05+1.09618961192633e-12i,-3.1912554859783e-05-4.61110615185915e-13i,7.33851235743207e-06+1.17655067367507e-13i,-1.13162585525335e-06-3.67431190909869e-14i,-5.17723141540889e-08+5.61534154600787e-16i,1.74516272677876e-07+4.95496090535692e-15i,9.95566950802721e-08-2.89971444711776e-16i,-9.05025201512378e-08+6.73983510193863e-16i,2.92931432608059e-08+5.16136398452134e-16i,-1.43413671361681e-08-1.25749976083504e-15i,-2.46984137538287e-08+2.18889368842713e-16i,1.96411004949939e-08+4.01097962060165e-16i,-5.07526365689295e-09-9.57435224039124e-17i,0.000115849163187661-5.24702938628659e-06i,-1.74080102717967e-06-3.78778178500828e-05i,-8.89543660080451e-06+3.85566431682287e-07i,9.41478720130182e-08+1.57542936123807e-06i,7.27559970925005e-09-7.18494563576005e-09i,1.00683879393103e-08+1.85737605834157e-07i,-1.07833233900824e-07+4.52844562168985e-09i,1.23438979859418e-09+8.06041643949596e-08i,2.32331074803108e-08-1.50270552661093e-11i,-1.5627327693311e-09-1.4159616021186e-08i,2.72382420795558e-08-1.06234608184326e-09i,-4.94818183646229e-10-1.82304231580248e-08i,-3.72342635982535e-09-1.95512875997374e-11i,0.000115849165426477+5.24702859649045e-06i,-1.74080096909074e-06+3.78778181587502e-05i,-8.89543662878667e-06-3.85566428617306e-07i,9.41478662888137e-08-1.5754293771904e-06i,7.27560818666147e-09+7.18495209757513e-09i,1.00683970394174e-08-1.85737592542056e-07i,-1.07833250688304e-07-4.52844158207177e-09i,1.23438836775808e-09-8.06041643495299e-08i,2.32331059290731e-08+1.50259116724392e-11i,-1.5627343403052e-09+1.41596128427406e-08i,2.72382448118363e-08+1.06234488627583e-09i,-4.94817915865604e-10+1.82304225221203e-08i,-3.72342671744288e-09+1.95517663430774e-11i
1.72365841995671e-05+9.8333596659668e-13i,5.88203052468849e-06+3.81972106325273e-13i,1.36979743767939e-06+8.29187802380436e-14i,9.43042391091559e-08+1.62063726147676e-14i,-4.87057746268412e-08-1.53139293972151e-16i,-4.53379556436494e-08-3.07203630399234e-15i,1.48749509971083e-08+1.94043629645596e-15i,2.93277493052873e-08+7.8073478929419e-16i,1.2811632646867e-08+0i,4.38030095454502e-09+4.09658851107535e-16i,-4.31067276561285e-09-7.42896364433922e-16i,-5.77120498263044e-09-3.40949842397332e-16i,-2.47960280735131e-09+1.95206934438591e-16i,3.97003998000555e-05-1.04276076650932e-13i,-1.30529761161016e-05+1.04455519697873e-13i,2.93405047007165e-06-2.51686658212036e-14i,-5.33404829589177e-07+1.26042844079305e-14i,3.96462543855454e-09-2.43317180012333e-15i,5.93843624217689e-08-3.65043929028276e-15i,4.3892004736679e-08+8.57260376302309e-16i,-2.92931433944229e-08-9.5269983131064e-16i,7.32485177862089e-09+5.94637394745785e-16i,-4.10978613376869e-09+5.06608840957084e-16i,-1.05019999802028e-08-2.14912034517974e-16i,6.78147371408459e-09+3.05535784801741e-16i,-1.05320057785956e-09-1.46942541486945e-16i,3.82598338615751e-05+1.12359596007978e-05i,3.59164849982735e-06-1.2425538425402e-05i,-2.93642650972205e-06-7.83140840629413e-07i,-2.19404301885708e-07+5.45165961736068e-07i,1.00922681086376e-08+2.59760891157031e-08i,-7.6947380550116e-09+5.77165769932476e-08i,-3.50754010780644e-08-1.4566427985002e-08i,1.50267732101334e-11+2.32331075906611e-08i,6.2705373635961e-09-2.59987189492836e-09i,2.68316133443605e-11-4.34743160546452e-09i,8.89185756515501e-09+3.1146143344213e-09i,5.11494312156577e-10-5.39591340211499e-09i,-9.2199558252654e-10+6.96500485485628e-10i,3.82598334756029e-05-1.12359574319937e-05i,3.59164781799193e-06+1.24255382505133e-05i,-2.93642647334563e-06+7.8314068322215e-07i,-2.19404269863071e-07-5.45165953840508e-07i,1.00922688912961e-08-2.59760855227355e-08i,-7.69473599284892e-09-5.77165763239014e-08i,-3.50754033795296e-08+1.45664262385422e-08i,1.50277519303614e-11-2.32331065136984e-08i,6.27053726335077e-09+2.59987199937825e-09i,2.68317026367862e-11+4.34743128628162e-09i,8.89185787985903e-09-3.11461416846519e-09i,5.11493826248759e-10+5.39591298741559e-09i,-9.21995795977356e-10-6.96500162836524e-10i
2.40188250998283e-05-4.66550930026866e-13i,9.03461280719392e-06-1.9013336517843e-13i,2.16001250552378e-06-2.19025069128797e-14i,4.10976877735629e-07-7.99455075818557e-15i,1.83876729101355e-08-2.06499379517531e-15i,-8.77766445730563e-08+1.03811110531146e-15i,1.97147563423342e-09-1.48454533547467e-15i,1.36992898281577e-08-1.32112739416853e-16i,4.38030095454502e-09-4.09658851107535e-16i,1.04638004439982e-08+0i,-1.92959118316948e-09+6.19469210609675e-16i,-3.73186606675265e-09+1.18001646170664e-16i,-8.82437895975799e-10-9.19608400454717e-18i,1.47007390225892e-05+3.14053878584976e-12i,-3.80337327993066e-06-9.76647153897586e-13i,8.47461878320293e-07+2.29486285563591e-13i,-1.10247433115189e-07-6.52042727225111e-14i,-1.79088870627928e-08+7.81984754064693e-15i,-1.4931034537109e-08+7.83857976459217e-16i,3.13066477289882e-08+1.53584516167759e-15i,-1.43413654483143e-08-3.09790775653788e-17i,4.10978561859923e-09-1.19113003111614e-15i,3.74393078691001e-09+3.54957634807703e-16i,-6.66553318591093e-09-1.71463262744201e-17i,2.65001433887058e-09+3.85453551883658e-16i,-5.07341220113869e-10+2.31698952385098e-16i,1.85994019691031e-05+2.5713546330253e-06i,1.8842526343353e-06-6.18636788438191e-06i,-1.44307910457345e-06-4.93007340844929e-07i,-1.15430624799707e-07+2.448425028621e-07i,-1.49904646826725e-09+1.54721797495958e-08i,-4.51592356479103e-08+3.53105036638203e-08i,-1.62704014871346e-08+1.63167571984895e-08i,1.56273229225017e-09+1.41596149418532e-08i,4.34743203210722e-09+2.6832351321489e-11i,6.19698094181144e-09-3.11619848604447e-09i,4.16689866841509e-09-2.84485513529521e-09i,1.38938642470255e-10-3.16532134015833e-09i,-7.15487242086436e-10-1.76085624047965e-10i,1.85994054743675e-05-2.57135474762956e-06i,1.88425270065481e-06+6.18636888690525e-06i,-1.44307931980104e-06+4.93007376684649e-07i,-1.15430648384066e-07-2.44842568952928e-07i,-1.49903760551499e-09-1.54721821286348e-08i,-4.51592370047973e-08-3.53105013190642e-08i,-1.62704093399758e-08-1.63167591752368e-08i,1.56273399790248e-09-1.41596139870796e-08i,4.34743088080841e-09-2.68317274322617e-11i,6.19698163041495e-09+3.11619739729461e-09i,4.16690011030069e-09+2.84485563282953e-09i,1.38938717866948e-10+3.16532100698213e-09i,-7.15487150185869e-10+1.76085366821238e-10i
